AREA_NM,AREA_CONGEST_LVL,AREA_CONGEST_MSG,AREA_PPLTN_MIN,AREA_PPLTN_MAX,MALE_PPLTN_RATE,FEMALE_PPLTN_RATE,PPLTN_RATE_0,PPLTN_RATE_10,PPLTN_RATE_20,PPLTN_RATE_30,PPLTN_RATE_40,PPLTN_RATE_50,PPLTN_RATE_60,PPLTN_RATE_70,RESNT_PPLTN_RATE,NON_RESNT_PPLTN_RATE,REPLACE_YN,PPLTN_TIME,WEATHER_TIME,TEMP,SENSIBLE_TEMP,MAX_TEMP,MIN_TEMP,HUMIDITY,WIND_DIRCT,WIND_SPD,PRECIPITATION,PRECPT_TYPE,PCP_MSG,SUNRISE,SUNSET,UV_INDEX_LVL,UV_INDEX,UV_MSG,PM25_INDEX,PM25,PM10_INDEX,PM10,AIR_IDX,AIR_IDX_MVL,AIR_IDX_MAIN,AIR_MSG,NOW
역삼역,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,34000,36000,56,44,0,1,25,34,23,10,5,2,39,61,N,2022-12-21 17:30,2022-12-21 18:01,2.1,4.1,6,-1,90,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,34,보통,51,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
연신내역,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,7500,8000,46,54,0,12,19,15,14,16,14,9,20,80,N,2022-12-21 17:30,2022-12-21 18:01,-0.5,2.8,5,-1,98,ESE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,46,보통,59,보통,79,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
용산역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,20000,22000,52,48,0,4,26,25,20,15,7,3,23,77,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,5,0,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,47,보통,70,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
왕십리역,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,12000,14000,45,55,0,9,36,16,13,13,8,5,17,83,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,32,보통,55,보통,92,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
DMC(디지털미디어시티),보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,26000,28000,51,49,0,4,26,30,23,11,5,2,40,60,N,2022-12-21 17:30,2022-12-21 18:01,1.1,6.2,5,0,89,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,56,보통,58,나쁨,101,PM-2.5,"장기간 또는 무리한 실외활동을 제한하도록 합니다.눈, 목 등에 통증이 느껴지고 기침이 난다면 실외활동을 피해주세요.",2022-12-21 18:05
창동 신경제 중심지,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,32000,34000,44,56,0,10,19,15,16,18,13,7,24,76,N,2022-12-21 17:30,2022-12-21 18:01,-0.5,4.8,5,-2,89,SSE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,45,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
노량진,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,14000,16000,55,45,0,4,37,20,14,13,8,4,23,77,N,2022-12-21 17:30,2022-12-21 18:01,1,4.7,5,0,81,SE,0.3,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,47,보통,70,보통,90,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
낙산공원·이화마을,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,48,52,0,6,19,18,16,17,12,12,42,58,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,41,보통,55,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
북촌한옥마을,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,44,56,0,4,22,20,21,18,9,6,38,62,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,42,보통,54,보통,83,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
가로수길,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,32000,34000,45,55,0,7,29,26,18,11,6,3,27,73,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,34,보통,51,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
성수카페거리,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,12000,14000,50,50,0,5,34,25,17,12,5,2,26,74,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,32,보통,55,보통,92,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
수유리 먹자골목,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,12000,14000,47,53,0,7,22,15,16,19,13,8,31,69,N,2022-12-21 17:30,2022-12-21 18:01,-1.1,2.2,5,-1,95,ESE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,39,보통,50,보통,77,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
쌍문동 맛집거리,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,46,54,0,6,16,15,16,20,16,10,25,75,N,2022-12-21 17:30,2022-12-21 18:01,-1.1,2.2,5,-1,95,ESE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,45,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
압구정로데오거리,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,26000,28000,42,58,0,5,31,31,18,9,4,2,32,68,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,34,보통,51,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
여의도,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,125000,130000,54,46,0,3,23,30,24,13,5,3,42,58,N,2022-12-21 17:30,2022-12-21 18:01,1.9,7,5,0,87,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,47,보통,63,보통,95,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
영등포 타임스퀘어,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,18000,20000,43,57,0,6,26,22,17,15,10,4,21,79,N,2022-12-21 17:30,2022-12-21 18:01,1.9,7,5,0,87,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,47,보통,63,보통,95,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
인사동·익선동,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,24000,26000,53,47,0,4,22,20,18,17,12,8,29,71,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,42,보통,54,보통,83,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
국립중앙박물관·용산가족공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,48,52,1,10,19,18,18,18,11,5,10,90,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,5,0,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,47,보통,70,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
남산공원,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,14000,16000,51,49,0,3,25,22,19,18,9,4,28,72,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,43,보통,52,보통,90,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
뚝섬한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,49,51,0,5,18,22,19,18,12,6,19,81,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,44,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
망원한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,52,48,0,7,17,23,18,17,12,7,21,79,N,2022-12-21 17:30,2022-12-21 18:01,1.9,7,5,0,87,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,56,보통,58,나쁨,101,PM-2.5,"장기간 또는 무리한 실외활동을 제한하도록 합니다.눈, 목 등에 통증이 느껴지고 기침이 난다면 실외활동을 피해주세요.",2022-12-21 18:05
반포한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,57,43,1,5,16,17,22,21,13,4,3,97,N,2022-12-21 17:30,2022-12-21 18:01,0,3.3,5,0,100,ESE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,40,보통,65,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
북서울꿈의숲,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,43,57,1,8,12,15,19,17,16,12,38,62,N,2022-12-21 17:30,2022-12-21 18:01,-1.1,2.2,5,-1,95,ESE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,39,보통,50,보통,77,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
서울대공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,48,52,1,8,15,16,21,21,13,5,24,76,N,2022-12-21 17:30,2022-12-21 18:01,2.1,4.1,6,-1,90,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,40,보통,65,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
서울숲공원,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,10000,12000,50,50,0,5,24,24,17,15,10,4,23,77,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,6,-1,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,32,보통,55,보통,92,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
월드컵공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,57,43,1,4,14,21,23,19,12,6,14,86,N,2022-12-21 17:30,2022-12-21 18:01,1.1,6.2,5,0,89,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,56,보통,58,나쁨,101,PM-2.5,"장기간 또는 무리한 실외활동을 제한하도록 합니다.눈, 목 등에 통증이 느껴지고 기침이 난다면 실외활동을 피해주세요.",2022-12-21 18:05
이촌한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,52,48,0,4,14,16,21,23,14,9,13,87,N,2022-12-21 17:30,2022-12-21 18:01,1.9,7,5,0,87,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,47,보통,70,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
잠실종합운동장,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,55,45,1,8,15,18,26,18,10,4,6,94,N,2022-12-21 17:30,2022-12-21 18:01,1,5.3,6,-1,98,ENE,0.2,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,37,보통,49,보통,81,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
잠실한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,50,50,1,7,13,18,25,19,12,5,9,91,N,2022-12-21 17:30,2022-12-21 18:01,0.6,3.9,5,-1,87,ENE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,37,보통,49,보통,81,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:05
강남 MICE 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,24000,26000,39,61,0,6,30,28,20,11,5,1,23,77,N,2022-12-21 17:30,2022-12-21 18:01,2.1,4.1,6,-1,90,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,34,보통,51,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
동대문 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,22000,24000,47,53,0,5,23,24,19,16,10,4,21,79,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,42,보통,54,보통,83,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
명동 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,66000,68000,50,50,0,4,23,26,23,14,7,3,27,73,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,43,보통,52,보통,90,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
이태원 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,9500,10000,45,55,0,3,30,29,16,13,6,4,30,70,N,2022-12-21 17:30,2022-12-21 18:01,1.5,2.4,5,0,91,E,1.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,35,보통,47,보통,70,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
잠실 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,64000,66000,43,57,0,13,27,22,16,12,6,3,19,81,N,2022-12-21 17:30,2022-12-21 18:01,0.6,3.9,5,-1,87,ENE,0.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,37,보통,49,보통,81,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
종로·청계 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,32000,34000,56,44,0,3,20,19,19,19,13,7,28,72,N,2022-12-21 17:30,2022-12-21 18:01,1.8,4.2,4,-1,89,SE,0.7,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,42,보통,54,보통,83,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 18:10
홍대 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,66000,68000,42,58,0,11,40,21,13,8,4,2,23,77,N,2022-12-21 17:30,2022-12-21 18:01,1.9,7,5,0,87,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,56,보통,58,나쁨,101,PM-2.5,"장기간 또는 무리한 실외활동을 제한하도록 합니다.눈, 목 등에 통증이 느껴지고 기침이 난다면 실외활동을 피해주세요.",2022-12-21 18:10
